date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:44	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:43%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:45	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:44%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:45	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:44%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:46	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:44%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:46	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:44%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:46	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:45%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:47	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:45%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:48	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:45%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:48	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:46%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:48	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:47%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:49	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:47%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:49	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:47%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:49	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.585.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:49	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.586.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:49	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.587.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:49	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.588.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:49	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:48%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:50	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:48%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:50	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:49%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:51	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:49%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:51	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:49%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:51	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:50%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:52	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:50%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:52	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:50%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:52	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:51%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:53	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:51%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:53	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:51%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:53	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:52%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/men-brown-belt)
21:01:54	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.595.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:54	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.596.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:54	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.597.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:54	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.598.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:54	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:53%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:54	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:53%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:55	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:53%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:55	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:53%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:55	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:54%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:56	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:54%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:56	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:54%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:56	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:55%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:57	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:55%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:57	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:55%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:57	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:56%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:58	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:56%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/laptop-case-bag)
21:01:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.5a5.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.5a6.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.5a7.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:58	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.5a8.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:58	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:57%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:58	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:57%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:59	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:57%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:01:59	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:58%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
21:02:00	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:58%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/blue-shoes)
